28,1620735,3.0
28,2030564,3.0
28,1854947,3.0
28,1794366,3.0
28,1626539,3.0
28,957447,4.0
28,1564243,5.0
28,2403601,3.0
28,307505,5.0
28,1276473,4.0
28,528423,5.0
28,687379,3.0
28,1291272,4.0
28,2551641,4.0
28,2096652,5.0
28,1424281,5.0
28,1863499,3.0
28,71148,3.0
28,1928412,4.0
28,772278,5.0
28,1025642,3.0
28,2256674,4.0
28,928691,3.0
28,1393236,5.0
28,936290,5.0
28,900357,3.0
28,353820,5.0
28,2174771,5.0
28,1567051,3.0
28,2516004,4.0
28,2504147,2.0
28,1148490,5.0
28,1951605,2.0
28,1363333,5.0
28,1654137,4.0
28,252207,4.0
28,2619959,3.0
28,1861514,3.0
28,13620,5.0
28,2598622,4.0
28,1310250,3.0
28,1546535,3.0
28,361407,3.0
28,858700,2.0
28,915844,4.0
28,2645579,4.0
28,2012897,5.0
28,2431350,3.0
28,2459804,4.0
28,2036662,2.0
28,827096,5.0
28,1429041,3.0
28,1712417,5.0
28,2439795,3.0
28,462231,4.0
28,452192,4.0
28,665030,4.0
28,61863,3.0
28,298900,3.0
28,1603214,5.0
28,318920,4.0
28,459486,3.0
28,1254903,3.0
28,1286051,4.0
28,2025375,2.0
28,2331306,2.0
28,381326,3.0
28,2053064,3.0
28,2257979,5.0
28,489962,4.0
28,50259,1.0
28,1454357,3.0
28,2611449,4.0
28,273630,3.0
28,2640626,4.0
28,958382,3.0
28,2152097,5.0
28,1910767,5.0
28,1140048,5.0
28,360830,3.0
28,164532,4.0
28,942215,5.0
28,535268,4.0
28,797384,4.0
28,967937,5.0
28,1984086,5.0
28,1158424,2.0
28,2628763,4.0
28,2048785,3.0
28,918897,5.0
28,845136,3.0
28,1481142,5.0
28,1832225,3.0
28,2584690,4.0
28,231489,5.0
28,425166,3.0
28,1512054,4.0
28,122188,3.0
28,2360767,5.0
28,2424911,5.0
28,935820,4.0
28,914059,3.0
28,2438169,4.0
28,2285713,5.0
28,2563204,3.0
28,538483,5.0
28,2192892,4.0
28,1910699,5.0
28,1992922,4.0
28,2235414,3.0
28,575786,1.0
28,250927,4.0
28,241801,4.0
28,2091892,3.0
28,2643082,3.0
28,319119,4.0
28,931327,4.0
28,638998,3.0
28,2533515,5.0
28,1333,2.0
28,2059716,3.0
28,1998055,2.0
28,1456522,3.0
28,2530840,2.0
28,1711859,4.0
28,1007809,5.0
28,2541531,3.0
28,806013,4.0
28,754349,4.0
28,1857979,4.0
28,1886379,4.0
28,52540,4.0
28,317108,5.0
28,1110296,3.0
28,571280,5.0
28,16386,4.0
28,683427,5.0
28,465436,4.0
28,419330,5.0
28,439978,5.0
28,1496187,5.0
28,2509293,2.0
28,2525544,5.0
28,961686,3.0
28,1705134,3.0
28,970031,3.0
28,786415,4.0
28,2645399,4.0
28,2396097,4.0
28,2168178,3.0
28,982888,4.0
28,372233,4.0
28,201303,4.0
28,1113647,1.0
28,1807821,3.0
28,793754,5.0
28,1838886,3.0
28,2217731,5.0
28,1541814,5.0
28,1877623,4.0
28,2620590,4.0
28,408459,3.0
28,2631649,3.0
28,20918,2.0
28,1519073,3.0
28,2123669,3.0
28,837993,5.0
28,1277391,5.0
28,126877,4.0
28,2542131,5.0
28,327179,5.0
28,2400183,4.0
28,915571,4.0
28,637282,4.0
28,1792108,3.0
28,2503255,4.0
28,2068869,3.0
28,870391,3.0
28,1946921,3.0
28,491329,2.0
28,2219523,4.0
28,1761255,2.0
28,2402990,4.0
28,694422,5.0
28,781949,3.0
28,2125035,4.0
28,200255,4.0
28,333277,4.0
28,690505,4.0
28,2325270,4.0
28,676278,3.0
28,1964248,5.0
28,1502196,3.0
28,2543231,5.0
28,1424751,4.0
28,827257,4.0
28,1495055,4.0
28,1245640,5.0
28,1177218,3.0
28,1303007,5.0
28,1495252,4.0
28,1146375,4.0
28,1183357,2.0
28,2160787,4.0
28,774717,3.0
28,1781408,4.0
28,750379,4.0
28,1926450,4.0
28,2319023,4.0
28,1260217,5.0
28,1718242,4.0
28,1186073,3.0
28,2332556,5.0
28,175865,1.0
28,212729,4.0
28,1125890,3.0
28,2264352,5.0
28,1771587,5.0
28,1348148,2.0
28,1713873,5.0
28,2617911,3.0
28,2416619,3.0
28,2315741,4.0
28,561733,4.0
28,266808,3.0
28,2508191,3.0
28,1080361,5.0
28,133060,1.0
28,1592610,4.0
28,1712165,5.0
28,360923,4.0
28,1097350,3.0
28,1236105,2.0
28,981995,2.0
28,27870,3.0
28,880866,3.0
28,94912,3.0
28,2084043,3.0
28,2286538,3.0
28,2268573,1.0
28,1978844,4.0
28,2611587,5.0
28,549534,2.0
28,800136,3.0
28,1122179,3.0
28,1616406,4.0
28,886317,3.0
28,1265716,4.0
28,2035994,5.0
28,2637948,4.0
28,185495,5.0
28,2155399,2.0
28,2087711,4.0
28,2475820,4.0
28,904898,4.0
28,2609784,5.0
28,2243703,4.0
28,2602480,4.0
28,693720,4.0
28,335572,2.0
28,1081905,2.0
28,771805,4.0
28,2602942,5.0
28,754135,3.0
28,616126,3.0
28,1931966,4.0
28,2226250,3.0
28,1630930,4.0
28,941624,5.0
28,850384,4.0
28,513501,5.0
28,2088489,5.0
28,1579413,5.0
28,615240,3.0
28,152583,4.0
28,303948,4.0
28,1160300,4.0
28,2103154,4.0
28,1837439,3.0
28,963962,4.0
28,1701514,4.0
28,558634,3.0
28,2600558,5.0
28,429038,5.0
28,192934,4.0
28,1488926,3.0
28,940910,3.0
28,2384855,4.0
28,2491997,4.0
28,763779,5.0
28,1231117,3.0
28,2090015,3.0
28,2397231,3.0
28,1224299,3.0
28,1294781,3.0
28,2328115,4.0
28,2244849,5.0
28,1267500,3.0
28,1063838,3.0
28,409239,3.0
28,69183,3.0
28,392255,5.0
28,1258971,3.0
28,2290341,4.0
28,903799,5.0
28,2155716,3.0
28,1286998,3.0
28,1321126,4.0
28,752670,2.0
28,1809046,5.0
28,1039981,5.0
28,474541,5.0
28,962318,4.0
28,872028,4.0
28,2594837,5.0
28,534237,5.0
28,639194,5.0
28,125296,5.0
28,937847,3.0
28,162348,4.0
28,318301,2.0
28,2354626,5.0
28,81608,3.0
28,1961168,4.0
28,491331,5.0
28,1794015,4.0
28,1300793,4.0
28,289162,5.0
28,1652831,3.0
28,1107099,4.0
28,2563494,4.0
28,765066,3.0
28,1098965,4.0
28,1206843,3.0
28,1207366,5.0
28,76249,4.0
28,1470317,5.0
28,287439,4.0
28,315484,4.0
28,1439097,5.0
28,2494633,3.0
28,741351,3.0
28,245808,4.0
28,112320,5.0
28,402377,3.0
28,4409,5.0
28,2211487,4.0
28,826409,3.0
28,1176077,5.0
28,2358256,3.0
28,2028581,4.0
28,1155253,5.0
28,2050389,5.0
28,1030733,5.0
28,182031,4.0
28,235253,3.0
28,2259279,5.0
28,437680,1.0
28,1955706,3.0
28,1896369,4.0
28,2595888,5.0
28,185509,5.0
28,2646712,5.0
28,308031,4.0
28,2048686,5.0
28,2554745,3.0
28,1903175,3.0
28,1813114,3.0
28,2091752,2.0
28,1343332,4.0
28,1922155,3.0
28,53521,4.0
28,2169283,5.0
28,543825,3.0
28,10273,3.0
28,1673185,3.0
28,245884,4.0
28,1355097,2.0
28,300146,4.0
28,1273429,4.0
28,1794933,1.0
28,1572469,4.0
28,806909,4.0
28,2387904,3.0
28,1515591,3.0
28,601955,2.0
28,1181550,5.0
28,2135792,4.0
28,1783036,5.0
28,310799,5.0
28,1227322,2.0
28,290916,3.0
28,2465894,4.0
28,1955367,4.0
28,415580,4.0
28,2479960,5.0
28,2488156,4.0
28,1109861,3.0
28,75214,4.0
28,1658806,3.0
28,2491620,4.0
28,2440674,5.0
28,230393,4.0
28,654043,3.0
28,651376,3.0
28,1579747,3.0
28,86365,5.0
28,1279939,5.0
28,668236,4.0
28,786360,4.0
28,2069036,5.0
28,249445,4.0
28,2041435,5.0
28,2569684,1.0
28,2478777,3.0
28,2192190,4.0
28,35511,3.0
28,1774516,3.0
28,1094578,5.0
28,2023030,4.0
28,798852,3.0
28,930710,3.0
28,993568,1.0
28,1594839,4.0
28,1842709,4.0
28,2602249,3.0
28,2555272,5.0
28,968447,4.0
28,594259,4.0
28,1473924,4.0
28,1580481,4.0
28,987066,3.0
28,337541,4.0
28,486507,1.0
28,2604824,4.0
28,1614266,4.0
28,404652,5.0
28,2432862,5.0
28,2015597,3.0
28,2252223,3.0
28,1220170,3.0
28,317168,3.0
28,737758,5.0
28,798524,3.0
28,148550,2.0
28,371300,4.0
28,2247811,4.0
28,2229308,5.0
28,1107022,3.0
28,738657,4.0
28,1314890,4.0
28,1599855,4.0
28,1348335,4.0
28,43530,4.0
28,1521508,5.0
28,822173,4.0
28,1253980,4.0
28,848091,4.0
28,1453873,5.0
28,2330762,4.0
28,1603364,4.0
28,446309,4.0
28,1236952,4.0
28,2106758,3.0
28,1295115,4.0
28,1146649,3.0
28,2240828,3.0
28,436806,3.0
28,1059437,4.0
28,1232404,4.0
28,1876459,5.0
28,682093,4.0
28,950189,3.0
28,390445,5.0
28,1187949,3.0
28,366695,3.0
28,1805888,3.0
28,2250552,4.0
28,43064,5.0
28,564748,5.0
28,700939,3.0
28,1701487,4.0
28,1434637,4.0
28,324403,5.0
28,1036823,3.0
28,1597861,5.0
28,530670,2.0
28,2289283,3.0
28,1135038,3.0
28,1340285,5.0
28,843201,2.0
28,2553247,4.0
28,699662,3.0
28,2488386,4.0
28,1366054,5.0
28,471414,3.0
28,1599875,4.0
28,178113,5.0
28,1792621,3.0
28,2630072,3.0
28,1325876,4.0
28,2103907,3.0
28,2241486,5.0
28,1735228,4.0
28,652797,3.0
28,2493903,1.0
28,2366006,4.0
28,642060,4.0
28,897692,4.0
28,1033629,5.0
28,1764247,3.0
28,2388205,4.0
28,588953,5.0
28,490992,5.0
28,831920,5.0
28,1818524,3.0
28,49892,5.0
28,2073205,3.0
28,2461508,5.0
28,788182,4.0
28,1314463,4.0
28,631636,3.0
28,1115803,2.0
28,2419406,5.0
28,1002587,5.0
28,1212397,4.0
28,260347,4.0
28,347629,4.0
28,1197233,3.0
28,1080872,5.0
28,641013,5.0
28,1375808,5.0
28,592951,1.0
28,710421,3.0
28,1372014,3.0
28,2271716,5.0
28,1154813,2.0
28,1391997,5.0
28,2506101,3.0
28,135749,3.0
28,1367807,4.0
28,917679,4.0
28,481862,5.0
28,2390783,4.0
28,1916224,4.0
28,804841,3.0
28,787873,5.0
28,1889212,3.0
28,1987073,5.0
28,2203834,4.0
28,2488790,4.0
28,2093058,5.0
28,1135143,2.0
28,2479632,3.0
28,244630,5.0
28,2301393,1.0
28,734541,5.0
28,317779,4.0
28,1097970,2.0
28,211761,4.0
28,1734512,4.0
28,2395070,4.0
28,2473345,4.0
28,1988873,5.0
28,2407154,5.0
28,1942723,4.0
28,85550,5.0
28,587812,2.0
28,1313694,3.0
28,2062997,5.0
28,1846583,1.0
28,1912952,3.0
28,1036139,4.0
28,2289991,1.0
28,16581,5.0
28,2631102,1.0
28,2468360,5.0
28,1015558,4.0
28,43751,3.0
28,342330,3.0
28,2479086,5.0
28,1322839,3.0
28,150869,5.0
28,881486,3.0
28,1512574,4.0
28,1765862,3.0
28,124829,2.0
28,214955,5.0
28,1528653,4.0
28,1357085,4.0
28,1179117,2.0
28,354838,4.0
28,1747154,4.0
28,814989,2.0
28,1011236,5.0
28,1675619,4.0
28,95358,4.0
28,371897,2.0
28,2618126,5.0
28,30976,4.0
28,347583,3.0
28,839350,4.0
28,2404146,5.0
28,559829,4.0
28,2631668,3.0
28,25533,4.0
28,1504131,4.0
28,1257700,4.0
28,2096154,3.0
28,1115274,2.0
28,178588,3.0
28,1367078,2.0
28,998865,4.0
28,1345710,2.0
28,1648695,4.0
28,2266083,4.0
28,1378890,5.0
28,2414992,4.0
28,895069,4.0
28,2102030,4.0
28,1048793,4.0
28,1321396,4.0
28,1226073,3.0
28,570929,4.0
28,1983493,5.0
28,1559165,4.0
28,168108,4.0
28,2119007,5.0
28,255552,4.0
28,738080,2.0
28,2137489,5.0
28,919479,4.0
28,1154287,3.0
28,476765,3.0
28,302785,4.0
28,1564576,3.0
28,1259114,3.0
28,139212,3.0
28,935413,4.0
28,53878,1.0
28,2109681,3.0
28,2508428,4.0
28,21157,5.0
28,311641,3.0
28,1614636,5.0
28,2091744,3.0
28,1916244,3.0
28,1328996,4.0
28,385977,4.0
28,1782465,3.0
28,446456,4.0
28,650326,5.0
28,1954032,4.0
28,1653438,3.0
28,649969,1.0
28,999456,4.0
28,1380374,3.0
28,354091,4.0
28,2625065,4.0
28,847615,3.0
28,1320926,4.0
28,2072798,2.0
28,1759845,4.0
28,2364099,5.0
28,2100684,4.0
28,1234517,5.0
28,116168,3.0
28,1564058,4.0
28,1161725,5.0
28,1626301,3.0
28,2213715,4.0
28,1650068,5.0
28,1903123,4.0
28,1733406,3.0
28,781778,4.0
28,328364,3.0
28,2045348,4.0
28,1663295,4.0
28,1704552,5.0
28,2049414,3.0
28,1520166,5.0
28,1384003,3.0
28,1937486,2.0
28,582092,4.0
28,1382057,4.0
28,539249,5.0
28,566819,5.0
28,1840435,4.0
28,762999,4.0
28,1000965,4.0
28,296153,5.0
28,1498913,4.0
28,1902747,4.0
28,933255,4.0
28,1009622,3.0
28,1118103,3.0
28,447339,2.0
28,1732859,3.0
28,1746015,4.0
28,647216,5.0
28,348070,5.0
28,1150025,3.0
28,1044120,5.0
28,30087,5.0
28,1278882,3.0
28,232955,3.0
28,1043089,4.0
28,1943596,4.0
28,1830763,4.0
28,2631605,4.0
28,2609333,4.0
28,2582726,5.0
28,2470194,4.0
28,2387961,5.0
28,79224,5.0
28,1101854,5.0
28,633094,4.0
28,1068044,3.0
28,306809,5.0
28,2476668,3.0
28,1524383,4.0
28,1481961,5.0
28,625699,4.0
28,1927676,4.0
28,1637761,3.0
28,2110677,5.0
28,2120652,4.0
28,661407,2.0
28,2145575,4.0
28,2036360,3.0
28,2116402,4.0
28,189230,3.0
28,1691792,4.0
28,1793313,4.0
28,1675159,5.0
28,1680362,3.0
28,1135374,5.0
28,2018721,4.0
28,1475035,4.0
28,2210112,3.0
28,2314206,3.0
28,762369,2.0
28,1538173,3.0
28,1521983,5.0
28,530740,4.0
28,2644238,5.0
28,7601,4.0
28,1054626,3.0
28,2046091,3.0
28,2361111,5.0
28,1741099,5.0
28,541870,4.0
28,1451388,3.0
28,1837827,5.0
28,496631,4.0
28,1688557,4.0
28,1286347,4.0
28,845653,3.0
28,2107198,5.0
28,2568779,2.0
28,18103,3.0
28,363163,5.0
28,2045981,4.0
28,995437,3.0
28,380505,4.0
28,2041252,3.0
28,2219063,4.0
28,530675,5.0
28,1277092,4.0
28,502086,5.0
28,2616306,4.0
28,469003,5.0
28,2065028,4.0
28,313311,5.0
28,1317009,1.0
28,1716910,5.0
28,1467668,5.0
28,1702892,2.0
28,1319449,5.0
28,286106,4.0
28,1962947,4.0
28,1191122,3.0
28,1428848,3.0
28,1434636,2.0
28,2101803,4.0
28,2495094,3.0
28,1509395,4.0
28,2360401,5.0
28,1427332,5.0
28,2364018,4.0
28,491074,2.0
28,1784150,3.0
28,1439015,4.0
28,2069624,4.0
28,114551,3.0
28,1416836,1.0
28,439830,5.0
28,2127755,4.0
28,2119151,5.0
28,1049975,4.0
28,153102,3.0
28,1083968,3.0
28,319226,3.0
